batch,level,missing_mode,missing_rate,missing_rate_pct,imputation_method,config_type,mae,rmse,r2,seed,architecture
3C,level_3,MNAR,0.6000000000000001,60.00000000000001,knn,mim,0.0373283931501864,0.0448491410397567,0.690431356813098,7,cnn
3C,level_3,MNAR,0.65,65.0,knn,mim,0.0384260613384448,0.0462154339187149,0.6712825387044754,7,cnn
3C,level_3,MNAR,0.7000000000000001,70.0,knn,mim,0.0398099764793727,0.0479083267589703,0.6467593215796421,7,cnn
3C,level_3,MNAR,0.75,75.0,knn,mim,0.0405248226141174,0.0483615442336159,0.6400443258539128,7,cnn
3C,level_3,MNAR,0.8,80.0,knn,mim,0.0415419760689506,0.0497637543825503,0.6188683807851899,7,cnn
3C,level_3,MNAR,0.8500000000000001,85.00000000000001,knn,mim,0.0445256192731689,0.0534091651583223,0.5609840658999878,7,cnn
3C,level_3,MNAR,0.9,90.0,knn,mim,0.0437918053444776,0.0517457983635116,0.5879035361306599,7,cnn
3C,level_3,MNAR,0.95,95.0,knn,mim,0.046950624213269,0.0559730370675755,0.5178230467335905,7,cnn
3C,level_3,MCAR,0.0,0.0,knn,mim,0.0253885624617267,0.0312930842911757,0.8278058820397988,9,cnn
3C,level_3,MCAR,0.05,5.0,knn,mim,0.0255207397932138,0.0319671331136607,0.8203079136231264,9,cnn
3C,level_3,MCAR,0.1,10.0,knn,mim,0.0255221723732373,0.0326433460313003,0.8126253176054691,9,cnn
3C,level_3,MCAR,0.15,15.0,knn,mim,0.0255208185265813,0.0325422236925129,0.8137844155707104,9,cnn
3C,level_3,MCAR,0.2,20.0,knn,mim,0.0257127887385393,0.0336121122405767,0.8013387414413542,9,cnn
3C,level_3,MCAR,0.25,25.0,knn,mim,0.0265633422680216,0.0344588313603454,0.7912037657867681,9,cnn
3C,level_3,MCAR,0.3,30.0,knn,mim,0.0275402216674588,0.03596304089755,0.7725769989879085,9,cnn
3C,level_3,MCAR,0.35,35.0,knn,mim,0.0287048239922128,0.0360750426565073,0.7711582401949929,9,cnn
3C,level_3,MCAR,0.4,40.0,knn,mim,0.0310589469127339,0.0398698745538456,0.7204810149587912,9,cnn
3C,level_3,MCAR,0.45,45.0,knn,mim,0.0316685083662082,0.0404388321206684,0.712446418262602,9,cnn
3C,level_3,MCAR,0.5,50.0,knn,mim,0.0334366447694476,0.0422960941754368,0.6854265241663133,9,cnn
3C,level_3,MCAR,0.55,55.00000000000001,knn,mim,0.0348284721543602,0.0438334912476077,0.6621423961317597,9,cnn
3C,level_3,MCAR,0.6000000000000001,60.00000000000001,knn,mim,0.03802421387093,0.0462839038958355,0.6233122139954244,9,cnn
3C,level_3,MCAR,0.65,65.0,knn,mim,0.0410386507449138,0.0505149889661588,0.5512937723563591,9,cnn
3C,level_3,MCAR,0.7000000000000001,70.0,knn,mim,0.0423238574325615,0.0512806796972019,0.5375879764141909,9,cnn
3C,level_3,MCAR,0.75,75.0,knn,mim,0.0447188883357577,0.0538985800940568,0.4891702043791139,9,cnn
3C,level_3,MCAR,0.8,80.0,knn,mim,0.0474869661173358,0.0569755412302593,0.4291809071495907,9,cnn
3C,level_3,MCAR,0.8500000000000001,85.00000000000001,knn,mim,0.0465222952980239,0.0552733913672247,0.4627779912379626,9,cnn
3C,level_3,MCAR,0.9,90.0,knn,mim,0.0449863530028232,0.0542898636770604,0.4817264150620221,9,cnn
3C,level_3,MCAR,0.95,95.0,knn,mim,0.0388953215901169,0.0508488742840627,0.5453426065739381,9,cnn
3C,level_3,MAR,0.0,0.0,knn,mim,0.0253885624617267,0.0312930842911757,0.8278058820397988,9,cnn
3C,level_3,MAR,0.05,5.0,knn,mim,0.0254818152547164,0.0316009154833202,0.8244014598600035,9,cnn
3C,level_3,MAR,0.1,10.0,knn,mim,0.0253083641737629,0.0313121093820125,0.8275964425001149,9,cnn
3C,level_3,MAR,0.15,15.0,knn,mim,0.0258498870576808,0.0326080765332537,0.8130299967613379,9,cnn
3C,level_3,MAR,0.2,20.0,knn,mim,0.0256616498144524,0.0332585396661064,0.8054962743937057,9,cnn
3C,level_3,MAR,0.25,25.0,knn,mim,0.0258549526070308,0.0336951950226687,0.8003554215617104,9,cnn
3C,level_3,MAR,0.3,30.0,knn,mim,0.0255478090743928,0.0338812149139415,0.7981449950838138,9,cnn
3C,level_3,MAR,0.35,35.0,knn,mim,0.0259369904932964,0.0350178470033964,0.7843743338646526,9,cnn
3C,level_3,MAR,0.4,40.0,knn,mim,0.0269558135927709,0.0358080141778381,0.7745334882135974,9,cnn
3C,level_3,MAR,0.45,45.0,knn,mim,0.0268233655868692,0.0364243968824206,0.7667045272450256,9,cnn
3C,level_3,MAR,0.5,50.0,knn,mim,0.0269086495133438,0.0375427516169445,0.7521586462709142,9,cnn
3C,level_3,MAR,0.55,55.00000000000001,knn,mim,0.028948306637171,0.0404385993194085,0.7124497290725296,9,cnn
3C,level_3,MAR,0.6000000000000001,60.00000000000001,knn,mim,0.0308387639212551,0.0441691266731894,0.6569485992954405,9,cnn
3C,level_3,MAR,0.65,65.0,knn,mim,0.0304637751613102,0.044548241024528,0.6510343388617099,9,cnn
3C,level_3,MAR,0.7000000000000001,70.0,knn,mim,0.0323785648909584,0.0478232052640253,0.5978399433585382,9,cnn
3C,level_3,MAR,0.75,75.0,knn,mim,0.0342315784098126,0.0521409340431483,0.5219435459380699,9,cnn
3C,level_3,MAR,0.8,80.0,knn,mim,0.0338241708971929,0.0540368897915028,0.4865451494822399,9,cnn
3C,level_3,MAR,0.8500000000000001,85.00000000000001,knn,mim,0.0376242012752145,0.0598101383440845,0.3709702496028489,9,cnn
3C,level_3,MAR,0.9,90.0,knn,mim,0.038980096092179,0.0632543591352495,0.2964378096352905,9,cnn
3C,level_3,MAR,0.95,95.0,knn,mim,0.0411390018846408,0.0667457850057016,0.2166258026859705,9,cnn
3C,level_3,MNAR,0.0,0.0,knn,mim,0.0253885624617267,0.0312930842911757,0.8278058820397988,9,cnn
3C,level_3,MNAR,0.05,5.0,knn,mim,0.0254112133979797,0.0316615321438414,0.823727149907532,9,cnn
3C,level_3,MNAR,0.1,10.0,knn,mim,0.0250152597867005,0.0307398152642125,0.833840920082425,9,cnn
3C,level_3,MNAR,0.15,15.0,knn,mim,0.0252345917591248,0.0319325085969776,0.8206969620962463,9,cnn
3C,level_3,MNAR,0.2,20.0,knn,mim,0.0257021600811194,0.0326964803240228,0.812014833371959,9,cnn
3C,level_3,MNAR,0.25,25.0,knn,mim,0.0253431939436188,0.0320024626932347,0.8199105083291434,9,cnn
3C,level_3,MNAR,0.3,30.0,knn,mim,0.0253764806537763,0.0326630256863751,0.8123993248015577,9,cnn
3C,level_3,MNAR,0.35,35.0,knn,mim,0.0259031653111144,0.0341943072203734,0.7943971213659217,9,cnn
3C,level_3,MNAR,0.4,40.0,knn,mim,0.0257196159306429,0.0335091847477339,0.8025535652818762,9,cnn
3C,level_3,MNAR,0.45,45.0,knn,mim,0.0267650309747556,0.0353356410999506,0.7804428813715382,9,cnn
3C,level_3,MNAR,0.5,50.0,knn,mim,0.0269571620431633,0.0362648570966279,0.7687437317811183,9,cnn
3C,level_3,MNAR,0.55,55.00000000000001,knn,mim,0.0285888964380214,0.0379740269648621,0.7464317454518163,9,cnn
3C,level_3,MNAR,0.6000000000000001,60.00000000000001,knn,mim,0.0274232959702223,0.0366622984891,0.7636470919626585,9,cnn
3C,level_3,MNAR,0.65,65.0,knn,mim,0.0298264690662952,0.0403428321548024,0.7138100762078565,9,cnn
3C,level_3,MNAR,0.7000000000000001,70.0,knn,mim,0.0308522568380297,0.0400660311671048,0.7177238266582653,9,cnn
3C,level_3,MNAR,0.75,75.0,knn,mim,0.0324471879693069,0.0440427772275767,0.6589084460253971,9,cnn
3C,level_3,MNAR,0.8,80.0,knn,mim,0.032351901455692,0.0430080075668783,0.6747478177033224,9,cnn
3C,level_3,MNAR,0.8500000000000001,85.00000000000001,knn,mim,0.0333423338026583,0.044038383692928,0.658976494541317,9,cnn
3C,level_3,MNAR,0.9,90.0,knn,mim,0.0339558937318499,0.0452435952639031,0.6400552946936249,9,cnn
3C,level_3,MNAR,0.95,95.0,knn,mim,0.0340422422057347,0.0456507897851172,0.6335470997373819,9,cnn
3C,level_3,MCAR,0.0,0.0,knn,mim,0.030984724412595,0.0378966653425831,0.7344314814878609,1,cnn
3C,level_3,MCAR,0.05,5.0,knn,mim,0.0303466203003495,0.037632755502696,0.7381174051414121,1,cnn
3C,level_3,MCAR,0.1,10.0,knn,mim,0.0316126139455731,0.0386395554102228,0.7239175252947827,1,cnn
3C,level_3,MCAR,0.15,15.0,knn,mim,0.0311807049007439,0.0380424947773827,0.73238369072424,1,cnn
3C,level_3,MCAR,0.2,20.0,knn,mim,0.0326842020279986,0.0400646070391484,0.7031778048472495,1,cnn
3C,level_3,MCAR,0.25,25.0,knn,mim,0.0345613545558066,0.0416864503511611,0.6786602660858461,1,cnn
3C,level_3,MCAR,0.3,30.0,knn,mim,0.0352405483849411,0.0426753164365931,0.6632341091011006,1,cnn
3C,level_3,MCAR,0.35,35.0,knn,mim,0.0376604275190638,0.0442429891761448,0.6380375488937222,1,cnn
3C,level_3,MCAR,0.4,40.0,knn,mim,0.0398296360798612,0.0472528829887317,0.5871129903128358,1,cnn
3C,level_3,MCAR,0.45,45.0,knn,mim,0.0428718039945265,0.0499920639692154,0.5378566241652942,1,cnn
3C,level_3,MCAR,0.5,50.0,knn,mim,0.0444063955325868,0.0515174248063069,0.5092244827660942,1,cnn
3C,level_3,MCAR,0.55,55.00000000000001,knn,mim,0.0474064498495849,0.0545882580906727,0.448972758251845,1,cnn
3C,level_3,MCAR,0.6000000000000001,60.00000000000001,knn,mim,0.0505131387050425,0.0577289177453269,0.3837436189552969,1,cnn
3C,level_3,MCAR,0.65,65.0,knn,mim,0.0540181885555441,0.0617079085548902,0.2958644809324677,1,cnn
3C,level_3,MCAR,0.7000000000000001,70.0,knn,mim,0.0566425572691211,0.0636887474375554,0.249933078590805,1,cnn
3C,level_3,MCAR,0.75,75.0,knn,mim,0.0613210050019404,0.0692416679427931,0.1134369242356269,1,cnn
3C,level_3,MCAR,0.8,80.0,knn,mim,0.0611638986637035,0.0683759990234582,0.1354662199951311,1,cnn
3C,level_3,MCAR,0.8500000000000001,85.00000000000001,knn,mim,0.0629031746325593,0.0712559317734609,0.0611058250718066,1,cnn
3C,level_3,MCAR,0.9,90.0,knn,mim,0.0617557403260314,0.0698931086328178,0.0966764935454782,1,cnn
3C,level_3,MCAR,0.95,95.0,knn,mim,0.0578973850750068,0.0684446009281009,0.1337305695596027,1,cnn
3C,level_3,MAR,0.0,0.0,knn,mim,0.030984724412595,0.0378966653425831,0.7344314814878609,1,cnn
3C,level_3,MAR,0.05,5.0,knn,mim,0.0310970206632012,0.0380743805379719,0.731934891259499,1,cnn
3C,level_3,MAR,0.1,10.0,knn,mim,0.0308835904848737,0.0381358993991669,0.731067936486392,1,cnn
3C,level_3,MAR,0.15,15.0,knn,mim,0.0316066064103719,0.0388010599056905,0.7216047789239532,1,cnn
3C,level_3,MAR,0.2,20.0,knn,mim,0.0311134266175504,0.037989866466455,0.7331236239131187,1,cnn
3C,level_3,MAR,0.25,25.0,knn,mim,0.0321632641048455,0.0387017006840363,0.7230287460080583,1,cnn
3C,level_3,MAR,0.3,30.0,knn,mim,0.0324645139001061,0.0400996799428593,0.7026578959439176,1,cnn
3C,level_3,MAR,0.35,35.0,knn,mim,0.0336630907824956,0.0409548459600152,0.6898404261694586,1,cnn
3C,level_3,MAR,0.4,40.0,knn,mim,0.0350717360292583,0.0427108850143026,0.662672506913772,1,cnn
3C,level_3,MAR,0.45,45.0,knn,mim,0.0352758518143548,0.0432654966920348,0.6538550616701924,1,cnn
3C,level_3,MAR,0.5,50.0,knn,mim,0.035856688936797,0.044481165368448,0.6341299064758907,1,cnn
3C,level_3,MAR,0.55,55.00000000000001,knn,mim,0.0386325046907101,0.0468544911259375,0.5940457909631127,1,cnn
3C,level_3,MAR,0.6000000000000001,60.00000000000001,knn,mim,0.0382071109236539,0.0472828318638684,0.5865894489183857,1,cnn
3C,level_3,MAR,0.65,65.0,knn,mim,0.0439533378862774,0.0568099837700787,0.4032067147472797,1,cnn
3C,level_3,MAR,0.7000000000000001,70.0,knn,mim,0.0433999988452171,0.055532455575169,0.429745982809616,1,cnn
3C,level_3,MAR,0.75,75.0,knn,mim,0.043055414304745,0.0568478357677665,0.4024111734619833,1,cnn
3C,level_3,MAR,0.8,80.0,knn,mim,0.0464362115188051,0.0619719283167217,0.2898262469723724,1,cnn
3C,level_3,MAR,0.8500000000000001,85.00000000000001,knn,mim,0.0498836729547149,0.069522875087655,0.1062212077905597,1,cnn
3C,level_3,MAR,0.9,90.0,knn,mim,0.0515680302995981,0.0728854389939914,0.017672854397002,1,cnn
3C,level_3,MAR,0.95,95.0,knn,mim,0.053777497423594,0.076797467862814,-0.0906072977386418,1,cnn
3C,level_3,MNAR,0.0,0.0,knn,mim,0.030984724412595,0.0378966653425831,0.7344314814878609,1,cnn
3C,level_3,MNAR,0.05,5.0,knn,mim,0.0311342430668796,0.0377419661118823,0.7365952281660475,1,cnn
3C,level_3,MNAR,0.1,10.0,knn,mim,0.0317411174609133,0.0382517483576197,0.7294315349896763,1,cnn
3C,level_3,MNAR,0.15,15.0,knn,mim,0.031900685943396,0.0390949384993288,0.7173716870087126,1,cnn
3C,level_3,MNAR,0.2,20.0,knn,mim,0.0321543070294506,0.0385954571826583,0.7245473358772241,1,cnn
3C,level_3,MNAR,0.25,25.0,knn,mim,0.034042241121252,0.0411725294437639,0.6865345390462673,1,cnn
3C,level_3,MNAR,0.3,30.0,knn,mim,0.0351758793782539,0.0416906772509505,0.678595096722431,1,cnn
3C,level_3,MNAR,0.35,35.0,knn,mim,0.0360695203962667,0.0428621109512581,0.6602795349037311,1,cnn
3C,level_3,MNAR,0.4,40.0,knn,mim,0.0396295406650406,0.0468803932633456,0.5935968270354688,1,cnn
3C,level_3,MNAR,0.45,45.0,knn,mim,0.040689579545199,0.0480070814517459,0.5738277120340567,1,cnn
3C,level_3,MNAR,0.5,50.0,knn,mim,0.0426516639216721,0.0512025542109323,0.5152053150643359,1,cnn
3C,level_3,MNAR,0.55,55.00000000000001,knn,mim,0.0458876230112554,0.0539010554667989,0.4627590151813093,1,cnn
3C,level_3,MNAR,0.6000000000000001,60.00000000000001,knn,mim,0.049495454850686,0.0585432182786554,0.36623568225224,1,cnn
3C,level_3,MNAR,0.65,65.0,knn,mim,0.0497989121296791,0.0586254323958768,0.3644544012989865,1,cnn
3C,level_3,MNAR,0.7000000000000001,70.0,knn,mim,0.0529209591803061,0.0610237236235787,0.3113920908571527,1,cnn
3C,level_3,MNAR,0.75,75.0,knn,mim,0.0538681838055623,0.0636085268109951,0.251821416673599,1,cnn
3C,level_3,MNAR,0.8,80.0,knn,mim,0.0583374259969949,0.0690941251357637,0.1172111441658529,1,cnn
3C,level_3,MNAR,0.8500000000000001,85.00000000000001,knn,mim,0.0586226549337172,0.0700548535902392,0.0924907566454422,1,cnn
3C,level_3,MNAR,0.9,90.0,knn,mim,0.0582861326733979,0.0676619057101188,0.1534296596085449,1,cnn
3C,level_3,MNAR,0.95,95.0,knn,mim,0.0655600730356091,0.0768300829472079,-0.0915338335529987,1,cnn
3C,level_3,MCAR,0.0,0.0,knn,mim,0.0180379410847395,0.0246898800951422,0.9110455087660908,2,cnn
3C,level_3,MCAR,0.05,5.0,knn,mim,0.0180460977954679,0.0244174244267499,0.9129979225397392,2,cnn
3C,level_3,MCAR,0.1,10.0,knn,mim,0.0180428525680361,0.0243803845810922,0.9132616767553376,2,cnn
3C,level_3,MCAR,0.15,15.0,knn,mim,0.0185051761818137,0.0249584772821658,0.9090995382183856,2,cnn
3C,level_3,MCAR,0.2,20.0,knn,mim,0.0187220866939351,0.024443594819814,0.912811326386558,2,cnn
3C,level_3,MCAR,0.25,25.0,knn,mim,0.0191035323712746,0.024831238956666,0.9100239969199672,2,cnn
3C,level_3,MCAR,0.3,30.0,knn,mim,0.0196350560583519,0.0256289734357897,0.9041499507479864,2,cnn
3C,level_3,MCAR,0.35,35.0,knn,mim,0.0204567082787997,0.0261132143792444,0.9004936979684369,2,cnn
3C,level_3,MCAR,0.4,40.0,knn,mim,0.0220114183918652,0.0280635984844966,0.8850744383773296,2,cnn
3C,level_3,MCAR,0.45,45.0,knn,mim,0.0227964014231966,0.0285529872847494,0.8810312160701994,2,cnn
3C,level_3,MCAR,0.5,50.0,knn,mim,0.0237322002057752,0.0299656413328764,0.8689680897189316,2,cnn
3C,level_3,MCAR,0.55,55.00000000000001,knn,mim,0.024794928427533,0.0305625443839311,0.8636958958255043,2,cnn
3C,level_3,MCAR,0.6000000000000001,60.00000000000001,knn,mim,0.0266372711204224,0.0329643045692408,0.8414311944939821,2,cnn
3C,level_3,MCAR,0.65,65.0,knn,mim,0.0279447677292018,0.0348854856842745,0.8224096079799029,2,cnn
3C,level_3,MCAR,0.7000000000000001,70.0,knn,mim,0.0295844934656494,0.0370176775916305,0.8000376391212831,2,cnn
3C,level_3,MCAR,0.75,75.0,knn,mim,0.0318626712782647,0.0387026742522068,0.7814192721406763,2,cnn
3C,level_3,MCAR,0.8,80.0,knn,mim,0.0328847972173865,0.041344487691375,0.7505605454259234,2,cnn
3C,level_3,MCAR,0.8500000000000001,85.00000000000001,knn,mim,0.0367055552218779,0.0465195349439607,0.6842083464169499,2,cnn
3C,level_3,MCAR,0.9,90.0,knn,mim,0.037421900612674,0.0498462759364429,0.6374270892757347,2,cnn
3C,level_3,MCAR,0.95,95.0,knn,mim,0.0600279526705377,0.079147025751816,0.085888617097623,2,cnn
3C,level_3,MAR,0.0,0.0,knn,mim,0.0180379410847395,0.0246898800951422,0.9110455087660908,2,cnn
3C,level_3,MAR,0.05,5.0,knn,mim,0.0181895964974607,0.0248616015688734,0.9098038245213684,2,cnn
3C,level_3,MAR,0.1,10.0,knn,mim,0.0182151313531257,0.024934901520768,0.909271186144901,2,cnn
3C,level_3,MAR,0.15,15.0,knn,mim,0.0183426451482865,0.0250631963085343,0.9083351504443452,2,cnn
3C,level_3,MAR,0.2,20.0,knn,mim,0.0187467967804332,0.025739800304177,0.9033191934241808,2,cnn
3C,level_3,MAR,0.25,25.0,knn,mim,0.0177506641915591,0.0239813731578745,0.9160775773846994,2,cnn
3C,level_3,MAR,0.3,30.0,knn,mim,0.0181542318968264,0.0252702983044934,0.9068140030876384,2,cnn
3C,level_3,MAR,0.35,35.0,knn,mim,0.0190713604956833,0.0264141570991952,0.898186953811688,2,cnn
3C,level_3,MAR,0.4,40.0,knn,mim,0.0192638599900819,0.0264426423495432,0.8979672433070177,2,cnn
3C,level_3,MAR,0.45,45.0,knn,mim,0.0194972998328563,0.0272786381730124,0.891413636489629,2,cnn
3C,level_3,MAR,0.5,50.0,knn,mim,0.0203229064058564,0.0276699315426168,0.8882760998954329,2,cnn
3C,level_3,MAR,0.55,55.00000000000001,knn,mim,0.0217192776529088,0.0326736721860081,0.8442149372984361,2,cnn
3C,level_3,MAR,0.6000000000000001,60.00000000000001,knn,mim,0.0226542582055082,0.0334806853094826,0.836424372009781,2,cnn
3C,level_3,MAR,0.65,65.0,knn,mim,0.0231905205719437,0.0336024118043639,0.8352327784694933,2,cnn
3C,level_3,MAR,0.7000000000000001,70.0,knn,mim,0.0238436431330423,0.0342860063930576,0.8284606650290558,2,cnn
3C,level_3,MAR,0.75,75.0,knn,mim,0.0249139383929923,0.0354334121703788,0.8167871752511185,2,cnn
3C,level_3,MAR,0.8,80.0,knn,mim,0.0258877700111709,0.0362122372953104,0.8086446390923675,2,cnn
3C,level_3,MAR,0.8500000000000001,85.00000000000001,knn,mim,0.0271735096203626,0.0402010134094211,0.7641673555850435,2,cnn
3C,level_3,MAR,0.9,90.0,knn,mim,0.0291358906886549,0.0448132407230557,0.7069493954558852,2,cnn
3C,level_3,MAR,0.95,95.0,knn,mim,0.0293743271771237,0.0428685488818152,0.7318316721930174,2,cnn
3C,level_3,MNAR,0.0,0.0,knn,mim,0.0180379410847395,0.0246898800951422,0.9110455087660908,2,cnn
3C,level_3,MNAR,0.05,5.0,knn,mim,0.0176740877985056,0.0240537224506215,0.9155704432213958,2,cnn
3C,level_3,MNAR,0.1,10.0,knn,mim,0.0174660855068457,0.0237400450647232,0.9177581262374688,2,cnn
3C,level_3,MNAR,0.15,15.0,knn,mim,0.0178753757671853,0.0239762563784995,0.9161133857354196,2,cnn
3C,level_3,MNAR,0.2,20.0,knn,mim,0.0173737371021759,0.023708486552046,0.9179766351836566,2,cnn
3C,level_3,MNAR,0.25,25.0,knn,mim,0.0173105206648679,0.0231595309425118,0.9217310627430492,2,cnn
3C,level_3,MNAR,0.3,30.0,knn,mim,0.0182432330617093,0.0246668322468389,0.9112115081701416,2,cnn
3C,level_3,MNAR,0.35,35.0,knn,mim,0.0195937661005683,0.02625569868163,0.899404841842258,2,cnn
3C,level_3,MNAR,0.4,40.0,knn,mim,0.0194346957478764,0.0253742583144541,0.90604570632312,2,cnn
3C,level_3,MNAR,0.45,45.0,knn,mim,0.0207376139623356,0.0266505500525678,0.8963564517731867,2,cnn
3C,level_3,MNAR,0.5,50.0,knn,mim,0.0220790058419316,0.0285076940363023,0.8814083541113273,2,cnn
3C,level_3,MNAR,0.55,55.00000000000001,knn,mim,0.0229177218612736,0.0295818295134275,0.8723032106317191,2,cnn
3C,level_3,MNAR,0.6000000000000001,60.00000000000001,knn,mim,0.0238983276436993,0.0319011518148863,0.8514944631073442,2,cnn
3C,level_3,MNAR,0.65,65.0,knn,mim,0.0246821086624851,0.0317663204053829,0.8527471386564903,2,cnn
3C,level_3,MNAR,0.7000000000000001,70.0,knn,mim,0.0269107742155586,0.0346822166449718,0.8244731285994064,2,cnn
3C,level_3,MNAR,0.75,75.0,knn,mim,0.0283608818536682,0.0368913615684969,0.8013999804097136,2,cnn
3C,level_3,MNAR,0.8,80.0,knn,mim,0.0286117026551804,0.0376389690043243,0.793269118631082,2,cnn
3C,level_3,MNAR,0.8500000000000001,85.00000000000001,knn,mim,0.0294573547406396,0.0378018888915075,0.7914755804037653,2,cnn
3C,level_3,MNAR,0.9,90.0,knn,mim,0.0310040160416273,0.0393639037427666,0.7738866310344457,2,cnn
3C,level_3,MNAR,0.95,95.0,knn,mim,0.0315578924318689,0.0406609478063232,0.7587402274040771,2,cnn
3C,level_3,MCAR,0.0,0.0,knn,mim,0.0291951210165322,0.0372538341541758,0.7834320523045534,8,cnn
3C,level_3,MCAR,0.05,5.0,knn,mim,0.0265263051359538,0.0354150364135726,0.8042834225121698,8,cnn
3C,level_3,MCAR,0.1,10.0,knn,mim,0.0253952706193625,0.0344341649864602,0.8149746053312301,8,cnn
3C,level_3,MCAR,0.15,15.0,knn,mim,0.0230758594401445,0.0318596437486474,0.841607702710341,8,cnn
3C,level_3,MCAR,0.2,20.0,knn,mim,0.0237584478601284,0.0321347358174616,0.8388606175076867,8,cnn
3C,level_3,MCAR,0.25,25.0,knn,mim,0.0252409736308772,0.033613130533308,0.823692758168575,8,cnn
3C,level_3,MCAR,0.3,30.0,knn,mim,0.0238517323764729,0.0324280372426201,0.8359056781255564,8,cnn
3C,level_3,MCAR,0.35,35.0,knn,mim,0.0251717343370202,0.0329378904975504,0.8307051331934765,8,cnn
3C,level_3,MCAR,0.4,40.0,knn,mim,0.0247975703211567,0.0329207687783415,0.8308810925977682,8,cnn
3C,level_3,MCAR,0.45,45.0,knn,mim,0.0263157811134991,0.0339542548207442,0.8200960766594629,8,cnn
3C,level_3,MCAR,0.5,50.0,knn,mim,0.0265992614391701,0.0339908048460589,0.8197085533827122,8,cnn
3C,level_3,MCAR,0.55,55.00000000000001,knn,mim,0.029493600252028,0.0355557757841696,0.8027247760894806,8,cnn
3C,level_3,MCAR,0.6000000000000001,60.00000000000001,knn,mim,0.0300868641926998,0.0372039395724811,0.7840117688024776,8,cnn
3C,level_3,MCAR,0.65,65.0,knn,mim,0.03272702323818,0.0390764307344882,0.761723065840043,8,cnn
3C,level_3,MCAR,0.7000000000000001,70.0,knn,mim,0.0340948986379985,0.0403904582087707,0.7454284965966428,8,cnn
3C,level_3,MCAR,0.75,75.0,knn,mim,0.0375502770081442,0.0438407194837688,0.7000785182612118,8,cnn
3C,level_3,MCAR,0.8,80.0,knn,mim,0.0358266380913322,0.0426430966483636,0.716240966248192,8,cnn
3C,level_3,MCAR,0.8500000000000001,85.00000000000001,knn,mim,0.0382487754572906,0.0450371744542109,0.6834848524081041,8,cnn
3C,level_3,MCAR,0.9,90.0,knn,mim,0.039459075140306,0.0477152519282443,0.644723346323025,8,cnn
3C,level_3,MCAR,0.95,95.0,knn,mim,0.0403838795022825,0.0551214835057966,0.5258737266944946,8,cnn
3C,level_3,MAR,0.0,0.0,knn,mim,0.0291951210165322,0.0372538341541758,0.7834320523045534,8,cnn
3C,level_3,MAR,0.05,5.0,knn,mim,0.0276934558683248,0.0363293253894703,0.7940475825457454,8,cnn
3C,level_3,MAR,0.1,10.0,knn,mim,0.0270367682433078,0.0355537743057717,0.8027469851948823,8,cnn
3C,level_3,MAR,0.15,15.0,knn,mim,0.0268483466554534,0.0353977928781927,0.8044739644099637,8,cnn
