exp_id,seed,model,method,status,created_at,started_at,completed_at,metrics,log_file,error_message,device,duration_seconds,eval_missing_rates,mim_train_missing_rates,timestamp,run_dir
seed45_mlp_baseline,45,mlp,baseline,completed,2026-03-08 02:37:04,,2026-03-08 02:48:02,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.015}, {""missing_rate"": 0.1, ""test_mae"": 0.0163}, {""missing_rate"": 0.2, ""test_mae"": 0.0178}, {""missing_rate"": 0.3, ""test_mae"": 0.0193}, {""missing_rate"": 0.4, ""test_mae"": 0.0214}, {""missing_rate"": 0.5, ""test_mae"": 0.0235}, {""missing_rate"": 0.6, ""test_mae"": 0.0259}, {""missing_rate"": 0.7, ""test_mae"": 0.0284}, {""missing_rate"": 0.8, ""test_mae"": 0.0307}, {""missing_rate"": 0.9, ""test_mae"": 0.0349}], ""test_mae_mean"": 0.02332, ""test_mae_max"": 0.0349, ""test_mae_min"": 0.015, ""test_mae"": 0.0349, ""missing_rate"": 0.9}",experiments/logs/seed45_mlp_baseline.log,,,20.429802656173706,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed45_mlp_mim,45,mlp,mim,completed,2026-03-08 02:37:04,,2026-03-08 02:48:34,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0071}, {""missing_rate"": 0.1, ""test_mae"": 0.0071}, {""missing_rate"": 0.2, ""test_mae"": 0.0071}, {""missing_rate"": 0.3, ""test_mae"": 0.0072}, {""missing_rate"": 0.4, ""test_mae"": 0.0076}, {""missing_rate"": 0.5, ""test_mae"": 0.0083}, {""missing_rate"": 0.6, ""test_mae"": 0.0093}, {""missing_rate"": 0.7, ""test_mae"": 0.0109}, {""missing_rate"": 0.8, ""test_mae"": 0.0136}, {""missing_rate"": 0.9, ""test_mae"": 0.0227}], ""test_mae_mean"": 0.01009, ""test_mae_max"": 0.0227, ""test_mae_min"": 0.0071, ""test_mae"": 0.0227, ""missing_rate"": 0.9}",experiments/logs/seed45_mlp_mim.log,,,52.36781167984009,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed45_lstm_baseline,45,lstm,baseline,completed,2026-03-08 02:37:04,,2026-03-08 02:48:05,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0072}, {""missing_rate"": 0.1, ""test_mae"": 0.0067}, {""missing_rate"": 0.2, ""test_mae"": 0.0071}, {""missing_rate"": 0.3, ""test_mae"": 0.0081}, {""missing_rate"": 0.4, ""test_mae"": 0.0102}, {""missing_rate"": 0.5, ""test_mae"": 0.013}, {""missing_rate"": 0.6, ""test_mae"": 0.0174}, {""missing_rate"": 0.7, ""test_mae"": 0.0227}, {""missing_rate"": 0.8, ""test_mae"": 0.028}, {""missing_rate"": 0.9, ""test_mae"": 0.0363}], ""test_mae_mean"": 0.01567, ""test_mae_max"": 0.0363, ""test_mae_min"": 0.0067, ""test_mae"": 0.0363, ""missing_rate"": 0.9}",experiments/logs/seed45_lstm_baseline.log,,,23.680809497833252,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed45_lstm_mim,45,lstm,mim,completed,2026-03-08 02:37:04,,2026-03-08 02:48:54,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.006}, {""missing_rate"": 0.1, ""test_mae"": 0.0061}, {""missing_rate"": 0.2, ""test_mae"": 0.0063}, {""missing_rate"": 0.3, ""test_mae"": 0.0065}, {""missing_rate"": 0.4, ""test_mae"": 0.0068}, {""missing_rate"": 0.5, ""test_mae"": 0.0075}, {""missing_rate"": 0.6, ""test_mae"": 0.0082}, {""missing_rate"": 0.7, ""test_mae"": 0.0101}, {""missing_rate"": 0.8, ""test_mae"": 0.0137}, {""missing_rate"": 0.9, ""test_mae"": 0.0225}], ""test_mae_mean"": 0.00937, ""test_mae_max"": 0.0225, ""test_mae_min"": 0.006, ""test_mae"": 0.0225, ""missing_rate"": 0.9}",experiments/logs/seed45_lstm_mim.log,,,72.90050959587097,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed45_gru_baseline,45,gru,baseline,completed,2026-03-08 02:37:04,,2026-03-08 02:49:50,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0086}, {""missing_rate"": 0.1, ""test_mae"": 0.0112}, {""missing_rate"": 0.2, ""test_mae"": 0.0137}, {""missing_rate"": 0.3, ""test_mae"": 0.0162}, {""missing_rate"": 0.4, ""test_mae"": 0.0192}, {""missing_rate"": 0.5, ""test_mae"": 0.0217}, {""missing_rate"": 0.6, ""test_mae"": 0.0249}, {""missing_rate"": 0.7, ""test_mae"": 0.0285}, {""missing_rate"": 0.8, ""test_mae"": 0.0318}, {""missing_rate"": 0.9, ""test_mae"": 0.0354}], ""test_mae_mean"": 0.02112, ""test_mae_max"": 0.0354, ""test_mae_min"": 0.0086, ""test_mae"": 0.0354, ""missing_rate"": 0.9}",experiments/logs/seed45_gru_baseline.log,Process exited with code 1,,11.82425332069397,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed45_gru_mim,45,gru,mim,completed,2026-03-08 02:37:04,,2026-03-08 02:49:33,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.006}, {""missing_rate"": 0.1, ""test_mae"": 0.0062}, {""missing_rate"": 0.2, ""test_mae"": 0.0065}, {""missing_rate"": 0.3, ""test_mae"": 0.0068}, {""missing_rate"": 0.4, ""test_mae"": 0.0073}, {""missing_rate"": 0.5, ""test_mae"": 0.0076}, {""missing_rate"": 0.6, ""test_mae"": 0.0083}, {""missing_rate"": 0.7, ""test_mae"": 0.0099}, {""missing_rate"": 0.8, ""test_mae"": 0.014}, {""missing_rate"": 0.9, ""test_mae"": 0.0248}], ""test_mae_mean"": 0.00974, ""test_mae_max"": 0.0248, ""test_mae_min"": 0.006, ""test_mae"": 0.0248, ""missing_rate"": 0.9}",experiments/logs/seed45_gru_mim.log,,,36.236363887786865,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed45_cnn1d_baseline,45,cnn1d,baseline,completed,2026-03-08 02:37:04,,2026-03-08 02:49:17,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0279}, {""missing_rate"": 0.1, ""test_mae"": 0.0476}, {""missing_rate"": 0.2, ""test_mae"": 0.061}, {""missing_rate"": 0.3, ""test_mae"": 0.0677}, {""missing_rate"": 0.4, ""test_mae"": 0.0717}, {""missing_rate"": 0.5, ""test_mae"": 0.0777}, {""missing_rate"": 0.6, ""test_mae"": 0.0866}, {""missing_rate"": 0.7, ""test_mae"": 0.0958}, {""missing_rate"": 0.8, ""test_mae"": 0.1039}, {""missing_rate"": 0.9, ""test_mae"": 0.1194}], ""test_mae_mean"": 0.07593, ""test_mae_max"": 0.1194, ""test_mae_min"": 0.0279, ""test_mae"": 0.1194, ""missing_rate"": 0.9}",experiments/logs/seed45_cnn1d_baseline.log,,,21.165468215942383,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed45_cnn1d_mim,45,cnn1d,mim,completed,2026-03-08 02:37:04,,2026-03-08 02:50:45,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0058}, {""missing_rate"": 0.1, ""test_mae"": 0.0061}, {""missing_rate"": 0.2, ""test_mae"": 0.0064}, {""missing_rate"": 0.3, ""test_mae"": 0.0067}, {""missing_rate"": 0.4, ""test_mae"": 0.0071}, {""missing_rate"": 0.5, ""test_mae"": 0.0074}, {""missing_rate"": 0.6, ""test_mae"": 0.008}, {""missing_rate"": 0.7, ""test_mae"": 0.0092}, {""missing_rate"": 0.8, ""test_mae"": 0.012}, {""missing_rate"": 0.9, ""test_mae"": 0.0197}], ""test_mae_mean"": 0.00884, ""test_mae_max"": 0.0197, ""test_mae_min"": 0.0058, ""test_mae"": 0.0197, ""missing_rate"": 0.9}",experiments/logs/seed45_cnn1d_mim.log,Process exited with code 1,,67.50611066818237,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed46_mlp_baseline,46,mlp,baseline,completed,2026-03-08 02:37:04,,2026-03-08 02:51:08,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0119}, {""missing_rate"": 0.1, ""test_mae"": 0.0128}, {""missing_rate"": 0.2, ""test_mae"": 0.0139}, {""missing_rate"": 0.3, ""test_mae"": 0.0156}, {""missing_rate"": 0.4, ""test_mae"": 0.0179}, {""missing_rate"": 0.5, ""test_mae"": 0.0202}, {""missing_rate"": 0.6, ""test_mae"": 0.0234}, {""missing_rate"": 0.7, ""test_mae"": 0.027}, {""missing_rate"": 0.8, ""test_mae"": 0.0297}, {""missing_rate"": 0.9, ""test_mae"": 0.0338}], ""test_mae_mean"": 0.02062, ""test_mae_max"": 0.0338, ""test_mae_min"": 0.0119, ""test_mae"": 0.0338, ""missing_rate"": 0.9}",experiments/logs/seed46_mlp_baseline.log,,,20.7065486907959,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed46_mlp_mim,46,mlp,mim,completed,2026-03-08 02:37:04,,2026-03-08 02:51:45,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.006}, {""missing_rate"": 0.1, ""test_mae"": 0.0063}, {""missing_rate"": 0.2, ""test_mae"": 0.0067}, {""missing_rate"": 0.3, ""test_mae"": 0.0068}, {""missing_rate"": 0.4, ""test_mae"": 0.0075}, {""missing_rate"": 0.5, ""test_mae"": 0.0083}, {""missing_rate"": 0.6, ""test_mae"": 0.0092}, {""missing_rate"": 0.7, ""test_mae"": 0.0108}, {""missing_rate"": 0.8, ""test_mae"": 0.0136}, {""missing_rate"": 0.9, ""test_mae"": 0.022}], ""test_mae_mean"": 0.00972, ""test_mae_max"": 0.022, ""test_mae_min"": 0.006, ""test_mae"": 0.022, ""missing_rate"": 0.9}",experiments/logs/seed46_mlp_mim.log,,,57.279137134552,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed46_lstm_baseline,46,lstm,baseline,completed,2026-03-08 02:37:04,,2026-03-08 02:51:10,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0084}, {""missing_rate"": 0.1, ""test_mae"": 0.0083}, {""missing_rate"": 0.2, ""test_mae"": 0.0085}, {""missing_rate"": 0.3, ""test_mae"": 0.0091}, {""missing_rate"": 0.4, ""test_mae"": 0.0109}, {""missing_rate"": 0.5, ""test_mae"": 0.0137}, {""missing_rate"": 0.6, ""test_mae"": 0.0184}, {""missing_rate"": 0.7, ""test_mae"": 0.0236}, {""missing_rate"": 0.8, ""test_mae"": 0.0307}, {""missing_rate"": 0.9, ""test_mae"": 0.0418}], ""test_mae_mean"": 0.01734, ""test_mae_max"": 0.0418, ""test_mae_min"": 0.0083, ""test_mae"": 0.0418, ""missing_rate"": 0.9}",experiments/logs/seed46_lstm_baseline.log,,,22.81092619895935,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed46_lstm_mim,46,lstm,mim,completed,2026-03-08 02:37:04,,2026-03-08 02:52:08,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0057}, {""missing_rate"": 0.1, ""test_mae"": 0.0056}, {""missing_rate"": 0.2, ""test_mae"": 0.0056}, {""missing_rate"": 0.3, ""test_mae"": 0.0057}, {""missing_rate"": 0.4, ""test_mae"": 0.0059}, {""missing_rate"": 0.5, ""test_mae"": 0.0066}, {""missing_rate"": 0.6, ""test_mae"": 0.0072}, {""missing_rate"": 0.7, ""test_mae"": 0.0087}, {""missing_rate"": 0.8, ""test_mae"": 0.0118}, {""missing_rate"": 0.9, ""test_mae"": 0.0203}], ""test_mae_mean"": 0.00831, ""test_mae_max"": 0.0203, ""test_mae_min"": 0.0056, ""test_mae"": 0.0203, ""missing_rate"": 0.9}",experiments/logs/seed46_lstm_mim.log,,,81.1082067489624,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed46_gru_baseline,46,gru,baseline,completed,2026-03-08 02:37:04,,2026-03-08 02:52:25,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0073}, {""missing_rate"": 0.1, ""test_mae"": 0.0097}, {""missing_rate"": 0.2, ""test_mae"": 0.0124}, {""missing_rate"": 0.3, ""test_mae"": 0.0148}, {""missing_rate"": 0.4, ""test_mae"": 0.0179}, {""missing_rate"": 0.5, ""test_mae"": 0.0212}, {""missing_rate"": 0.6, ""test_mae"": 0.0247}, {""missing_rate"": 0.7, ""test_mae"": 0.0282}, {""missing_rate"": 0.8, ""test_mae"": 0.0312}, {""missing_rate"": 0.9, ""test_mae"": 0.0348}], ""test_mae_mean"": 0.02022, ""test_mae_max"": 0.0348, ""test_mae_min"": 0.0073, ""test_mae"": 0.0348, ""missing_rate"": 0.9}",experiments/logs/seed46_gru_baseline.log,,,14.564218997955322,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed46_gru_mim,46,gru,mim,completed,2026-03-08 02:37:04,,2026-03-08 02:53:06,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0091}, {""missing_rate"": 0.1, ""test_mae"": 0.0086}, {""missing_rate"": 0.2, ""test_mae"": 0.0083}, {""missing_rate"": 0.3, ""test_mae"": 0.008}, {""missing_rate"": 0.4, ""test_mae"": 0.0078}, {""missing_rate"": 0.5, ""test_mae"": 0.0077}, {""missing_rate"": 0.6, ""test_mae"": 0.0079}, {""missing_rate"": 0.7, ""test_mae"": 0.0089}, {""missing_rate"": 0.8, ""test_mae"": 0.0117}, {""missing_rate"": 0.9, ""test_mae"": 0.0198}], ""test_mae_mean"": 0.00978, ""test_mae_max"": 0.0198, ""test_mae_min"": 0.0077, ""test_mae"": 0.0198, ""missing_rate"": 0.9}",experiments/logs/seed46_gru_mim.log,,,56.02273631095886,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed46_cnn1d_baseline,46,cnn1d,baseline,completed,2026-03-08 02:37:04,,2026-03-08 02:52:30,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0264}, {""missing_rate"": 0.1, ""test_mae"": 0.0429}, {""missing_rate"": 0.2, ""test_mae"": 0.0552}, {""missing_rate"": 0.3, ""test_mae"": 0.0606}, {""missing_rate"": 0.4, ""test_mae"": 0.0641}, {""missing_rate"": 0.5, ""test_mae"": 0.0687}, {""missing_rate"": 0.6, ""test_mae"": 0.0756}, {""missing_rate"": 0.7, ""test_mae"": 0.0822}, {""missing_rate"": 0.8, ""test_mae"": 0.0892}, {""missing_rate"": 0.9, ""test_mae"": 0.1065}], ""test_mae_mean"": 0.06714, ""test_mae_max"": 0.1065, ""test_mae_min"": 0.0264, ""test_mae"": 0.1065, ""missing_rate"": 0.9}",experiments/logs/seed46_cnn1d_baseline.log,,,19.57340145111084,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed46_cnn1d_mim,46,cnn1d,mim,completed,2026-03-08 02:37:04,,2026-03-08 02:53:07,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0079}, {""missing_rate"": 0.1, ""test_mae"": 0.0079}, {""missing_rate"": 0.2, ""test_mae"": 0.0076}, {""missing_rate"": 0.3, ""test_mae"": 0.0074}, {""missing_rate"": 0.4, ""test_mae"": 0.0075}, {""missing_rate"": 0.5, ""test_mae"": 0.0078}, {""missing_rate"": 0.6, ""test_mae"": 0.0084}, {""missing_rate"": 0.7, ""test_mae"": 0.0093}, {""missing_rate"": 0.8, ""test_mae"": 0.0117}, {""missing_rate"": 0.9, ""test_mae"": 0.0191}], ""test_mae_mean"": 0.00946, ""test_mae_max"": 0.0191, ""test_mae_min"": 0.0074, ""test_mae"": 0.0191, ""missing_rate"": 0.9}",experiments/logs/seed46_cnn1d_mim.log,,,56.09540152549744,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed47_mlp_baseline,47,mlp,baseline,completed,2026-03-08 02:37:04,,2026-03-08 02:54:18,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0134}, {""missing_rate"": 0.1, ""test_mae"": 0.0142}, {""missing_rate"": 0.2, ""test_mae"": 0.0148}, {""missing_rate"": 0.3, ""test_mae"": 0.0161}, {""missing_rate"": 0.4, ""test_mae"": 0.0176}, {""missing_rate"": 0.5, ""test_mae"": 0.0195}, {""missing_rate"": 0.6, ""test_mae"": 0.0222}, {""missing_rate"": 0.7, ""test_mae"": 0.0251}, {""missing_rate"": 0.8, ""test_mae"": 0.0277}, {""missing_rate"": 0.9, ""test_mae"": 0.0325}], ""test_mae_mean"": 0.02031, ""test_mae_max"": 0.0325, ""test_mae_min"": 0.0134, ""test_mae"": 0.0325, ""missing_rate"": 0.9}",experiments/logs/seed47_mlp_baseline.log,Process exited with code 1,,16.743086338043213,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed47_mlp_mim,47,mlp,mim,completed,2026-03-08 02:37:04,,2026-03-08 02:53:56,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0057}, {""missing_rate"": 0.1, ""test_mae"": 0.006}, {""missing_rate"": 0.2, ""test_mae"": 0.0063}, {""missing_rate"": 0.3, ""test_mae"": 0.0067}, {""missing_rate"": 0.4, ""test_mae"": 0.0073}, {""missing_rate"": 0.5, ""test_mae"": 0.0083}, {""missing_rate"": 0.6, ""test_mae"": 0.0096}, {""missing_rate"": 0.7, ""test_mae"": 0.0116}, {""missing_rate"": 0.8, ""test_mae"": 0.0143}, {""missing_rate"": 0.9, ""test_mae"": 0.0226}], ""test_mae_mean"": 0.00984, ""test_mae_max"": 0.0226, ""test_mae_min"": 0.0057, ""test_mae"": 0.0226, ""missing_rate"": 0.9}",experiments/logs/seed47_mlp_mim.log,,,47.132466316223145,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed47_lstm_baseline,47,lstm,baseline,completed,2026-03-08 02:37:04,,2026-03-08 02:53:30,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.008}, {""missing_rate"": 0.1, ""test_mae"": 0.0088}, {""missing_rate"": 0.2, ""test_mae"": 0.0095}, {""missing_rate"": 0.3, ""test_mae"": 0.0101}, {""missing_rate"": 0.4, ""test_mae"": 0.0116}, {""missing_rate"": 0.5, ""test_mae"": 0.0164}, {""missing_rate"": 0.6, ""test_mae"": 0.0232}, {""missing_rate"": 0.7, ""test_mae"": 0.0317}, {""missing_rate"": 0.8, ""test_mae"": 0.0415}, {""missing_rate"": 0.9, ""test_mae"": 0.0491}], ""test_mae_mean"": 0.02099, ""test_mae_max"": 0.0491, ""test_mae_min"": 0.008, ""test_mae"": 0.0491, ""missing_rate"": 0.9}",experiments/logs/seed47_lstm_baseline.log,,,21.601894855499268,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed47_lstm_mim,47,lstm,mim,completed,2026-03-08 02:37:04,,2026-03-08 02:54:47,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0083}, {""missing_rate"": 0.1, ""test_mae"": 0.0082}, {""missing_rate"": 0.2, ""test_mae"": 0.0081}, {""missing_rate"": 0.3, ""test_mae"": 0.008}, {""missing_rate"": 0.4, ""test_mae"": 0.008}, {""missing_rate"": 0.5, ""test_mae"": 0.0084}, {""missing_rate"": 0.6, ""test_mae"": 0.009}, {""missing_rate"": 0.7, ""test_mae"": 0.0106}, {""missing_rate"": 0.8, ""test_mae"": 0.014}, {""missing_rate"": 0.9, ""test_mae"": 0.0236}], ""test_mae_mean"": 0.010620000000000001, ""test_mae_max"": 0.0236, ""test_mae_min"": 0.008, ""test_mae"": 0.0236, ""missing_rate"": 0.9}",experiments/logs/seed47_lstm_mim.log,Process exited with code 1,,45.02447032928467,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed47_gru_baseline,47,gru,baseline,completed,2026-03-08 02:37:04,,2026-03-08 02:55:12,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0069}, {""missing_rate"": 0.1, ""test_mae"": 0.008}, {""missing_rate"": 0.2, ""test_mae"": 0.0099}, {""missing_rate"": 0.3, ""test_mae"": 0.0122}, {""missing_rate"": 0.4, ""test_mae"": 0.0148}, {""missing_rate"": 0.5, ""test_mae"": 0.0181}, {""missing_rate"": 0.6, ""test_mae"": 0.0219}, {""missing_rate"": 0.7, ""test_mae"": 0.0258}, {""missing_rate"": 0.8, ""test_mae"": 0.0299}, {""missing_rate"": 0.9, ""test_mae"": 0.0335}], ""test_mae_mean"": 0.018099999999999998, ""test_mae_max"": 0.0335, ""test_mae_min"": 0.0069, ""test_mae"": 0.0335, ""missing_rate"": 0.9}",experiments/logs/seed47_gru_baseline.log,,,22.917898654937744,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed47_gru_mim,47,gru,mim,completed,2026-03-08 02:37:04,,2026-03-08 02:55:29,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0065}, {""missing_rate"": 0.1, ""test_mae"": 0.007}, {""missing_rate"": 0.2, ""test_mae"": 0.0076}, {""missing_rate"": 0.3, ""test_mae"": 0.0081}, {""missing_rate"": 0.4, ""test_mae"": 0.0089}, {""missing_rate"": 0.5, ""test_mae"": 0.0096}, {""missing_rate"": 0.6, ""test_mae"": 0.0106}, {""missing_rate"": 0.7, ""test_mae"": 0.0125}, {""missing_rate"": 0.8, ""test_mae"": 0.0173}, {""missing_rate"": 0.9, ""test_mae"": 0.0284}], ""test_mae_mean"": 0.01165, ""test_mae_max"": 0.0284, ""test_mae_min"": 0.0065, ""test_mae"": 0.0284, ""missing_rate"": 0.9}",experiments/logs/seed47_gru_mim.log,,,40.19727182388306,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed47_cnn1d_baseline,47,cnn1d,baseline,completed,2026-03-08 02:37:04,,2026-03-08 02:55:13,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0236}, {""missing_rate"": 0.1, ""test_mae"": 0.0511}, {""missing_rate"": 0.2, ""test_mae"": 0.0661}, {""missing_rate"": 0.3, ""test_mae"": 0.0739}, {""missing_rate"": 0.4, ""test_mae"": 0.0778}, {""missing_rate"": 0.5, ""test_mae"": 0.0821}, {""missing_rate"": 0.6, ""test_mae"": 0.0898}, {""missing_rate"": 0.7, ""test_mae"": 0.0951}, {""missing_rate"": 0.8, ""test_mae"": 0.0992}, {""missing_rate"": 0.9, ""test_mae"": 0.1188}], ""test_mae_mean"": 0.07775, ""test_mae_max"": 0.1188, ""test_mae_min"": 0.0236, ""test_mae"": 0.1188, ""missing_rate"": 0.9}",experiments/logs/seed47_cnn1d_baseline.log,,,24.375635623931885,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed47_cnn1d_mim,47,cnn1d,mim,completed,2026-03-08 02:37:04,,2026-03-08 02:56:01,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0066}, {""missing_rate"": 0.1, ""test_mae"": 0.0068}, {""missing_rate"": 0.2, ""test_mae"": 0.0069}, {""missing_rate"": 0.3, ""test_mae"": 0.0071}, {""missing_rate"": 0.4, ""test_mae"": 0.0074}, {""missing_rate"": 0.5, ""test_mae"": 0.0076}, {""missing_rate"": 0.6, ""test_mae"": 0.0082}, {""missing_rate"": 0.7, ""test_mae"": 0.0094}, {""missing_rate"": 0.8, ""test_mae"": 0.0119}, {""missing_rate"": 0.9, ""test_mae"": 0.0199}], ""test_mae_mean"": 0.00918, ""test_mae_max"": 0.0199, ""test_mae_min"": 0.0066, ""test_mae"": 0.0199, ""missing_rate"": 0.9}",experiments/logs/seed47_cnn1d_mim.log,,,72.31196236610413,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
