batch,level,missing_mode,missing_rate,missing_rate_pct,imputation_method,config_type,mae,rmse,r2,seed,architecture,param_count
3C,level_3,MNAR,0.5,50.0,iterative,mim,0.045534889080828,0.0603668625657116,0.431344247055935,8,cnn,20945
3C,level_3,MNAR,0.55,55.00000000000001,zero,mim,0.021676051237389,0.0352226755574637,0.8064037627353512,8,cnn,20945
3C,level_3,MNAR,0.55,55.00000000000001,mean,mim,0.0299373160304505,0.0387604762401493,0.7655606890724364,8,cnn,20945
3C,level_3,MNAR,0.55,55.00000000000001,iterative,mim,0.0456857185423498,0.0613738984754493,0.4122134441747211,8,cnn,20945
3C,level_3,MNAR,0.6000000000000001,60.00000000000001,zero,mim,0.0234920401045574,0.0359528437399598,0.7982940442985631,8,cnn,20945
3C,level_3,MNAR,0.6000000000000001,60.00000000000001,mean,mim,0.0320368949336647,0.0428745653410532,0.7131520914521756,8,cnn,20945
3C,level_3,MNAR,0.6000000000000001,60.00000000000001,iterative,mim,0.0489849670635135,0.0648363926519247,0.3440210328831872,8,cnn,20945
3C,level_3,MNAR,0.65,65.0,zero,mim,0.0235544156152171,0.0358778759224022,0.7991343500050353,8,cnn,20945
3C,level_3,MNAR,0.65,65.0,mean,mim,0.0365575516049697,0.0491723959609925,0.6226929088050002,8,cnn,20945
3C,level_3,MNAR,0.65,65.0,iterative,mim,0.0493519404556656,0.0649106957889468,0.3425166547991574,8,cnn,20945
3C,level_3,MNAR,0.7000000000000001,70.0,zero,mim,0.0239745284779335,0.039885968318959,0.7517481422280698,8,cnn,20945
3C,level_3,MNAR,0.7000000000000001,70.0,mean,mim,0.0360988692600194,0.047721402911296,0.6446317428444357,8,cnn,20945
3C,level_3,MNAR,0.7000000000000001,70.0,iterative,mim,0.0517496055431804,0.0680714493629969,0.2769268710107883,8,cnn,20945
3C,level_3,MNAR,0.75,75.0,zero,mim,0.0269189028610516,0.0444439281045776,0.6917684430452494,8,cnn,20945
3C,level_3,MNAR,0.75,75.0,mean,mim,0.0384061066322884,0.0535304654911987,0.5528489373834797,8,cnn,20945
3C,level_3,MNAR,0.75,75.0,iterative,mim,0.0505533990441881,0.065193877557829,0.3367674195403988,8,cnn,20945
3C,level_3,MNAR,0.8,80.0,zero,mim,0.0273433864967808,0.045869111615763,0.6716833671937895,8,cnn,20945
3C,level_3,MNAR,0.8,80.0,mean,mim,0.0436467663500154,0.0606400792657511,0.4261851968521505,8,cnn,20945
3C,level_3,MNAR,0.8,80.0,iterative,mim,0.0543078110740677,0.0690998920686254,0.2549130355935534,8,cnn,20945
3C,level_3,MNAR,0.8500000000000001,85.00000000000001,zero,mim,0.0271822044237172,0.0444280227209663,0.6919890204835795,8,cnn,20945
3C,level_3,MNAR,0.8500000000000001,85.00000000000001,mean,mim,0.0452602206570619,0.061881382067169,0.4024527710994662,8,cnn,20945
3C,level_3,MNAR,0.8500000000000001,85.00000000000001,iterative,mim,0.0538476209978967,0.0698670889506335,0.2382762017504714,8,cnn,20945
3C,level_3,MNAR,0.9,90.0,zero,mim,0.0296385015276628,0.050165304179993,0.6073016041755059,8,cnn,20945
3C,level_3,MNAR,0.9,90.0,mean,mim,0.046833300859296,0.0646257425859577,0.3482765916510011,8,cnn,20945
3C,level_3,MNAR,0.9,90.0,iterative,mim,0.0556846025562485,0.0726174289979079,0.1771248168111959,8,cnn,20945
3C,level_3,MNAR,0.95,95.0,zero,mim,0.0297387939305793,0.0470104563364503,0.6551413202819587,8,cnn,20945
3C,level_3,MNAR,0.95,95.0,mean,mim,0.0493911839526978,0.067766522513682,0.2833903907937058,8,cnn,20945
3C,level_3,MNAR,0.95,95.0,iterative,mim,0.0536991527354294,0.0686838851226632,0.2638574290566746,8,cnn,20945
3C,level_3,MCAR,0.0,0.0,zero,mim,0.0225977665529775,0.0303840332294707,0.8505718624771186,5,cnn,20945
3C,level_3,MCAR,0.0,0.0,mean,mim,0.0225977665529775,0.0303840332294707,0.8505718624771186,5,cnn,20945
3C,level_3,MCAR,0.0,0.0,iterative,mim,0.0225977665529775,0.0303840332294707,0.8505718624771186,5,cnn,20945
3C,level_3,MCAR,0.05,5.0,zero,mim,0.022279896168864,0.0304026013114342,0.8503891716750375,5,cnn,20945
3C,level_3,MCAR,0.05,5.0,mean,mim,0.0220807974234173,0.0297793922688283,0.8564599147754748,5,cnn,20945
3C,level_3,MCAR,0.05,5.0,iterative,mim,0.0220446797241399,0.0301495493134722,0.8528693384306001,5,cnn,20945
3C,level_3,MCAR,0.1,10.0,zero,mim,0.0222044368245117,0.0300336171930395,0.8539986670969453,5,cnn,20945
3C,level_3,MCAR,0.1,10.0,mean,mim,0.0217483552671575,0.0291644999247017,0.8623264196296867,5,cnn,20945
3C,level_3,MCAR,0.1,10.0,iterative,mim,0.0225673999347536,0.0302060878416706,0.8523170017615727,5,cnn,20945
3C,level_3,MCAR,0.15,15.0,zero,mim,0.0224288866683155,0.0312420210788883,0.8420135716891299,5,cnn,20945
3C,level_3,MCAR,0.15,15.0,mean,mim,0.0222357535934876,0.0303363109163197,0.8510408888348144,5,cnn,20945
3C,level_3,MCAR,0.15,15.0,iterative,mim,0.0219290719348038,0.0294822363355601,0.8593102735448918,5,cnn,20945
3C,level_3,MCAR,0.2,20.0,zero,mim,0.022245549125971,0.0300363386107167,0.8539722068402771,5,cnn,20945
3C,level_3,MCAR,0.2,20.0,mean,mim,0.0228476389778984,0.0297167744204456,0.857062930538174,5,cnn,20945
3C,level_3,MCAR,0.2,20.0,iterative,mim,0.0250131679357235,0.0323663365453228,0.8304379611674125,5,cnn,20945
3C,level_3,MCAR,0.25,25.0,zero,mim,0.0218720779579496,0.0301067627994436,0.8532866409348882,5,cnn,20945
3C,level_3,MCAR,0.25,25.0,mean,mim,0.0228756884179934,0.0303835582869997,0.8505765339579371,5,cnn,20945
3C,level_3,MCAR,0.25,25.0,iterative,mim,0.0256166522628664,0.0328188182794979,0.8256638635782436,5,cnn,20945
3C,level_3,MCAR,0.3,30.0,zero,mim,0.0219014047233076,0.0296796918541764,0.85741944071214,5,cnn,20945
3C,level_3,MCAR,0.3,30.0,mean,mim,0.022875985735327,0.0295371816928163,0.8587853845551149,5,cnn,20945
3C,level_3,MCAR,0.3,30.0,iterative,mim,0.0258057221702721,0.0343622832124346,0.8088802517809559,5,cnn,20945
3C,level_3,MCAR,0.35,35.0,zero,mim,0.0216061816691817,0.0299663263242606,0.8546521714964663,5,cnn,20945
3C,level_3,MCAR,0.35,35.0,mean,mim,0.022889685771013,0.0291474963757733,0.8624869063211273,5,cnn,20945
3C,level_3,MCAR,0.35,35.0,iterative,mim,0.028305969293939,0.0388624308840118,0.7555435705990268,5,cnn,20945
3C,level_3,MCAR,0.4,40.0,zero,mim,0.0205371885727819,0.028197703769036,0.871302821362,5,cnn,20945
3C,level_3,MCAR,0.4,40.0,mean,mim,0.0226701042397924,0.0301319074347366,0.8530414737977143,5,cnn,20945
3C,level_3,MCAR,0.4,40.0,iterative,mim,0.0287533018859281,0.0378606468006975,0.7679841807755142,5,cnn,20945
3C,level_3,MCAR,0.45,45.0,zero,mim,0.0218599840585899,0.0308469278308306,0.8459841654370583,5,cnn,20945
3C,level_3,MCAR,0.45,45.0,mean,mim,0.0234172502939414,0.031953614748127,0.8347347563413695,5,cnn,20945
3C,level_3,MCAR,0.45,45.0,iterative,mim,0.0321135049856337,0.041857997458553,0.7164050890414084,5,cnn,20945
3C,level_3,MCAR,0.5,50.0,zero,mim,0.0205207687521355,0.0285948685521353,0.8676518888017927,5,cnn,20945
3C,level_3,MCAR,0.5,50.0,mean,mim,0.0251820491722269,0.0338560740831508,0.8144697493200055,5,cnn,20945
3C,level_3,MCAR,0.5,50.0,iterative,mim,0.0325343239973691,0.0445185198259805,0.6792084121361361,5,cnn,20945
3C,level_3,MCAR,0.55,55.00000000000001,zero,mim,0.0212024230314826,0.0289233857360442,0.8645934110438529,5,cnn,20945
3C,level_3,MCAR,0.55,55.00000000000001,mean,mim,0.0252901274256165,0.0323926487680104,0.8301621580885105,5,cnn,20945
3C,level_3,MCAR,0.55,55.00000000000001,iterative,mim,0.0346130697933244,0.0445445622876257,0.6788329887762359,5,cnn,20945
3C,level_3,MCAR,0.6000000000000001,60.00000000000001,zero,mim,0.0208522849923164,0.0285369399768562,0.8681875773449302,5,cnn,20945
3C,level_3,MCAR,0.6000000000000001,60.00000000000001,mean,mim,0.0279852714003403,0.0367365921432895,0.7815564267344677,5,cnn,20945
3C,level_3,MCAR,0.6000000000000001,60.00000000000001,iterative,mim,0.0339536416388788,0.0425481650045459,0.7069759893462659,5,cnn,20945
3C,level_3,MCAR,0.65,65.0,zero,mim,0.0227795043146837,0.0316832499458244,0.8375195977308652,5,cnn,20945
3C,level_3,MCAR,0.65,65.0,mean,mim,0.0310615320644528,0.0404131965548402,0.7356447468557072,5,cnn,20945
3C,level_3,MCAR,0.65,65.0,iterative,mim,0.0340374195492762,0.0476688330965683,0.632200969348867,5,cnn,20945
3C,level_3,MCAR,0.7000000000000001,70.0,zero,mim,0.0229099514380047,0.0312847399961601,0.8415812294096112,5,cnn,20945
3C,level_3,MCAR,0.7000000000000001,70.0,mean,mim,0.0335056998898284,0.0440795160795045,0.6855039647750854,5,cnn,20945
3C,level_3,MCAR,0.7000000000000001,70.0,iterative,mim,0.0414790752445139,0.0538471215390499,0.5306827429215335,5,cnn,20945
3C,level_3,MCAR,0.75,75.0,zero,mim,0.0254381446442352,0.0345435476303808,0.8068585826810786,5,cnn,20945
3C,level_3,MCAR,0.75,75.0,mean,mim,0.0378853928826072,0.0499131041801662,0.5967534140775819,5,cnn,20945
3C,level_3,MCAR,0.75,75.0,iterative,mim,0.0462042004663401,0.0604049267658908,0.409409763587684,5,cnn,20945
3C,level_3,MCAR,0.8,80.0,zero,mim,0.0255984345060406,0.0384801161662831,0.7603296624169107,5,cnn,20945
3C,level_3,MCAR,0.8,80.0,mean,mim,0.0437957898984453,0.0580262420392011,0.4550076212025934,5,cnn,20945
3C,level_3,MCAR,0.8,80.0,iterative,mim,0.0481791061011762,0.0636190379374692,0.344887730512625,5,cnn,20945
3C,level_3,MCAR,0.8500000000000001,85.00000000000001,zero,mim,0.0274689694360718,0.0384014916353236,0.7613080750765355,5,cnn,20945
3C,level_3,MCAR,0.8500000000000001,85.00000000000001,mean,mim,0.0501068329238463,0.0695560335106218,0.2169109435893552,5,cnn,20945
3C,level_3,MCAR,0.8500000000000001,85.00000000000001,iterative,mim,0.0509438819350083,0.0702244736271175,0.201787501184018,5,cnn,20945
3C,level_3,MCAR,0.9,90.0,zero,mim,0.0313538793356196,0.0435808306402476,0.692579697350275,5,cnn,20945
3C,level_3,MCAR,0.9,90.0,mean,mim,0.0611610453816509,0.0835458156561555,-0.1297723600257563,5,cnn,20945
3C,level_3,MCAR,0.9,90.0,iterative,mim,0.0552212702144276,0.0738288507217628,0.1177457593599033,5,cnn,20945
3C,level_3,MCAR,0.95,95.0,zero,mim,0.0400927871838964,0.0554977707052667,0.5014684878701073,5,cnn,20945
3C,level_3,MCAR,0.95,95.0,mean,mim,0.0724627280775813,0.0979640569946191,-0.5533705360768684,5,cnn,20945
3C,level_3,MCAR,0.95,95.0,iterative,mim,0.0717462804892783,0.0965111148616893,-0.5076349740402781,5,cnn,20945
3C,level_3,MAR,0.0,0.0,zero,mim,0.0225977665529775,0.0303840332294707,0.8505718624771186,5,cnn,20945
3C,level_3,MAR,0.0,0.0,mean,mim,0.0225977665529775,0.0303840332294707,0.8505718624771186,5,cnn,20945
3C,level_3,MAR,0.0,0.0,iterative,mim,0.0225977665529775,0.0303840332294707,0.8505718624771186,5,cnn,20945
3C,level_3,MAR,0.05,5.0,zero,mim,0.0223968956194876,0.0299437571836845,0.8548710265026426,5,cnn,20945
3C,level_3,MAR,0.05,5.0,mean,mim,0.0223647460252481,0.0302892279130832,0.8515029094001993,5,cnn,20945
3C,level_3,MAR,0.05,5.0,iterative,mim,0.0222274061474869,0.0297635975464557,0.8566121391412486,5,cnn,20945
3C,level_3,MAR,0.1,10.0,zero,mim,0.0218342893816672,0.0296101320758123,0.8580869847000934,5,cnn,20945
3C,level_3,MAR,0.1,10.0,mean,mim,0.0221507625237324,0.029616832018416,0.8580227555622087,5,cnn,20945
3C,level_3,MAR,0.1,10.0,iterative,mim,0.0217291703914552,0.0297730778652018,0.8565207806207844,5,cnn,20945
3C,level_3,MAR,0.15,15.0,zero,mim,0.021931100820719,0.0295097260088157,0.8590477888656053,5,cnn,20945
3C,level_3,MAR,0.15,15.0,mean,mim,0.0218275480323902,0.0290249064566823,0.8636411919801831,5,cnn,20945
3C,level_3,MAR,0.15,15.0,iterative,mim,0.0216665216696382,0.028831846734477,0.8654491455531184,5,cnn,20945
3C,level_3,MAR,0.2,20.0,zero,mim,0.0216367300827762,0.0296539876029768,0.8576662990363969,5,cnn,20945
3C,level_3,MAR,0.2,20.0,mean,mim,0.0219558203586959,0.0294684880830754,0.8594414567339305,5,cnn,20945
3C,level_3,MAR,0.2,20.0,iterative,mim,0.0234933657630124,0.0349555660277019,0.8022237142215669,5,cnn,20945
3C,level_3,MAR,0.25,25.0,zero,mim,0.0217754132059955,0.0296687772870916,0.8575242880901672,5,cnn,20945
3C,level_3,MAR,0.25,25.0,mean,mim,0.0213008640869431,0.0283202397775657,0.870181857480164,5,cnn,20945
3C,level_3,MAR,0.25,25.0,iterative,mim,0.0209688845836755,0.0289341946486591,0.8644921869699974,5,cnn,20945
3C,level_3,MAR,0.3,30.0,zero,mim,0.0215515562393582,0.0294591512922144,0.8595305117145344,5,cnn,20945
3C,level_3,MAR,0.3,30.0,mean,mim,0.0218770112145763,0.0297856380366972,0.8563996978268205,5,cnn,20945
3C,level_3,MAR,0.3,30.0,iterative,mim,0.0212105726879988,0.0292295957267623,0.8617111528622878,5,cnn,20945
3C,level_3,MAR,0.35,35.0,zero,mim,0.0203319994790519,0.0274709767766169,0.877851048838163,5,cnn,20945
3C,level_3,MAR,0.35,35.0,mean,mim,0.0223321943818251,0.0301537585093149,0.8528282535710489,5,cnn,20945
3C,level_3,MAR,0.35,35.0,iterative,mim,0.0254123235674685,0.0377320207824161,0.7695579825694735,5,cnn,20945
3C,level_3,MAR,0.4,40.0,zero,mim,0.0211291099574028,0.0288346384208532,0.865423088119067,5,cnn,20945
3C,level_3,MAR,0.4,40.0,mean,mim,0.022588320598324,0.0307540539354881,0.8469101906976029,5,cnn,20945
3C,level_3,MAR,0.4,40.0,iterative,mim,0.0257541042503416,0.0357539610384815,0.79308600601677,5,cnn,20945
3C,level_3,MAR,0.45,45.0,zero,mim,0.0203175163515221,0.0284364075001133,0.8691146625662137,5,cnn,20945
3C,level_3,MAR,0.45,45.0,mean,mim,0.0226983701361282,0.0325994673504273,0.8279864943503065,5,cnn,20945
3C,level_3,MAR,0.45,45.0,iterative,mim,0.0273631602575214,0.0387904923036834,0.7564477637452526,5,cnn,20945
3C,level_3,MAR,0.5,50.0,zero,mim,0.0218568328585555,0.0315337829693602,0.8390489970639816,5,cnn,20945
3C,level_3,MAR,0.5,50.0,mean,mim,0.0234302893990753,0.0330791394085762,0.8228872022412428,5,cnn,20945
3C,level_3,MAR,0.5,50.0,iterative,mim,0.0277059389193585,0.0421668801446267,0.7122041827637513,5,cnn,20945
3C,level_3,MAR,0.55,55.00000000000001,zero,mim,0.0226644122940388,0.0333704144783743,0.8197543715603895,5,cnn,20945
3C,level_3,MAR,0.55,55.00000000000001,mean,mim,0.0256749422820462,0.0377733452469513,0.7690529416222789,5,cnn,20945
3C,level_3,MAR,0.55,55.00000000000001,iterative,mim,0.0287021249210259,0.0418135133215538,0.7170075436334449,5,cnn,20945
3C,level_3,MAR,0.6000000000000001,60.00000000000001,zero,mim,0.0224628545555602,0.032971047019799,0.8240428106706134,5,cnn,20945
3C,level_3,MAR,0.6000000000000001,60.00000000000001,mean,mim,0.0272354836822492,0.0426242368250017,0.7059272580161597,5,cnn,20945
3C,level_3,MAR,0.6000000000000001,60.00000000000001,iterative,mim,0.0291689459589862,0.0443773779626706,0.6812392680204051,5,cnn,20945
3C,level_3,MAR,0.65,65.0,zero,mim,0.0224501912205842,0.0309052032973367,0.8454016878115181,5,cnn,20945
3C,level_3,MAR,0.65,65.0,mean,mim,0.0282905130397056,0.0461083189068805,0.6558877642661505,5,cnn,20945
3C,level_3,MAR,0.65,65.0,iterative,mim,0.0334963258107503,0.0519195587670155,0.5636816033275072,5,cnn,20945
3C,level_3,MAR,0.7000000000000001,70.0,zero,mim,0.0237912507619119,0.036173245568327,0.7882046152916447,5,cnn,20945
3C,level_3,MAR,0.7000000000000001,70.0,mean,mim,0.0296162526101777,0.0499377641205491,0.5963548616976209,5,cnn,20945
3C,level_3,MAR,0.7000000000000001,70.0,iterative,mim,0.036906466124435,0.057717744935296,0.460787131851293,5,cnn,20945
3C,level_3,MAR,0.75,75.0,zero,mim,0.025157528760591,0.0425633693227575,0.7067665313672739,5,cnn,20945
3C,level_3,MAR,0.75,75.0,mean,mim,0.0342444306715035,0.0631881396372309,0.3537319631146363,5,cnn,20945
3C,level_3,MAR,0.75,75.0,iterative,mim,0.0375742080551472,0.0615925151626971,0.3859589341053776,5,cnn,20945
3C,level_3,MAR,0.8,80.0,zero,mim,0.02661236009373,0.0494277411983236,0.6045577515407171,5,cnn,20945
3C,level_3,MAR,0.8,80.0,mean,mim,0.0365524623605404,0.0666240160549444,0.2815390718426225,5,cnn,20945
3C,level_3,MAR,0.8,80.0,iterative,mim,0.0402648984061347,0.0654435492335422,0.3067733854106712,5,cnn,20945
3C,level_3,MAR,0.8500000000000001,85.00000000000001,zero,mim,0.0306886673176997,0.0550436524719979,0.5095937153740582,5,cnn,20945
3C,level_3,MAR,0.8500000000000001,85.00000000000001,mean,mim,0.0403021861193022,0.0733701791585463,0.1286739509919375,5,cnn,20945
3C,level_3,MAR,0.8500000000000001,85.00000000000001,iterative,mim,0.0435366641739268,0.0738963832801687,0.1161309939857063,5,cnn,20945
3C,level_3,MAR,0.9,90.0,zero,mim,0.0284068840425022,0.0559648409252323,0.4930418771558842,5,cnn,20945
3C,level_3,MAR,0.9,90.0,mean,mim,0.0445269108096892,0.0817771822059759,-0.0824449601717465,5,cnn,20945
3C,level_3,MAR,0.9,90.0,iterative,mim,0.0501869499750276,0.0820513030644521,-0.089713932872272,5,cnn,20945
3C,level_3,MAR,0.95,95.0,zero,mim,0.0332983263478134,0.0615585852419777,0.3866352703790164,5,cnn,20945
3C,level_3,MAR,0.95,95.0,mean,mim,0.0503350485331816,0.0895340258483222,-0.297531064514231,5,cnn,20945
3C,level_3,MAR,0.95,95.0,iterative,mim,0.050864318690316,0.0853934561346359,-0.18029541752415,5,cnn,20945
3C,level_3,MNAR,0.0,0.0,zero,mim,0.0225977665529775,0.0303840332294707,0.8505718624771186,5,cnn,20945
3C,level_3,MNAR,0.0,0.0,mean,mim,0.0225977665529775,0.0303840332294707,0.8505718624771186,5,cnn,20945
3C,level_3,MNAR,0.0,0.0,iterative,mim,0.0225977665529775,0.0303840332294707,0.8505718624771186,5,cnn,20945
3C,level_3,MNAR,0.05,5.0,zero,mim,0.0222489681672033,0.0302538040008298,0.8518500474571097,5,cnn,20945
3C,level_3,MNAR,0.05,5.0,mean,mim,0.0226540349121179,0.0303325118040841,0.8510781957405802,5,cnn,20945
3C,level_3,MNAR,0.05,5.0,iterative,mim,0.0220877518980323,0.0299429405769074,0.8548789421216862,5,cnn,20945
3C,level_3,MNAR,0.1,10.0,zero,mim,0.0218544021567913,0.0295273681991718,0.8588792038323644,5,cnn,20945
3C,level_3,MNAR,0.1,10.0,mean,mim,0.0226793648273455,0.0296538712201878,0.8576674162662817,5,cnn,20945
3C,level_3,MNAR,0.1,10.0,iterative,mim,0.023005157683701,0.0302536512735744,0.8518515432345355,5,cnn,20945
3C,level_3,MNAR,0.15,15.0,zero,mim,0.0228890766439213,0.0304619034116336,0.8498049526369211,5,cnn,20945
3C,level_3,MNAR,0.15,15.0,mean,mim,0.0225815779774812,0.0293237834032496,0.8608184897565468,5,cnn,20945
3C,level_3,MNAR,0.15,15.0,iterative,mim,0.0220127393923758,0.0302825804519406,0.8515680824261821,5,cnn,20945
3C,level_3,MNAR,0.2,20.0,zero,mim,0.0227789192049859,0.0304647227409027,0.849777149457122,5,cnn,20945
3C,level_3,MNAR,0.2,20.0,mean,mim,0.0229699083032832,0.0301493338522163,0.8528714413372489,5,cnn,20945
3C,level_3,MNAR,0.2,20.0,iterative,mim,0.0235802709877022,0.0321480895172352,0.832716973709716,5,cnn,20945
3C,level_3,MNAR,0.25,25.0,zero,mim,0.0236860939693772,0.0312926096990664,0.8415015186327417,5,cnn,20945
3C,level_3,MNAR,0.25,25.0,mean,mim,0.0224714572405574,0.0296176713093421,0.8580147086582522,5,cnn,20945
3C,level_3,MNAR,0.25,25.0,iterative,mim,0.0250963574172939,0.033153367537166,0.8220914438190292,5,cnn,20945
3C,level_3,MNAR,0.3,30.0,zero,mim,0.023610851843349,0.031476717108014,0.8396310075936457,5,cnn,20945
3C,level_3,MNAR,0.3,30.0,mean,mim,0.023653269444518,0.0309173573506049,0.8452800665053107,5,cnn,20945
3C,level_3,MNAR,0.3,30.0,iterative,mim,0.0240783057271698,0.0311328050441507,0.843116220697981,5,cnn,20945
3C,level_3,MNAR,0.35,35.0,zero,mim,0.0223929889905867,0.0294218193270734,0.8598863046747677,5,cnn,20945
3C,level_3,MNAR,0.35,35.0,mean,mim,0.0228034572537097,0.0291462153238107,0.8624989936403986,5,cnn,20945
3C,level_3,MNAR,0.35,35.0,iterative,mim,0.0248032878507534,0.0318709033376869,0.835589221796976,5,cnn,20945
3C,level_3,MNAR,0.4,40.0,zero,mim,0.0222543862061334,0.0289644844752978,0.8642083251503386,5,cnn,20945
3C,level_3,MNAR,0.4,40.0,mean,mim,0.02489664253937,0.0328806282245678,0.8250065666432748,5,cnn,20945
3C,level_3,MNAR,0.4,40.0,iterative,mim,0.0251261588812677,0.0332067971282907,0.8215175509288265,5,cnn,20945
3C,level_3,MNAR,0.45,45.0,zero,mim,0.0227064631769285,0.030115900861573,0.8531975659810968,5,cnn,20945
3C,level_3,MNAR,0.45,45.0,mean,mim,0.0247895384455637,0.0316399871232216,0.8379630220391916,5,cnn,20945
3C,level_3,MNAR,0.45,45.0,iterative,mim,0.0287101885863024,0.0388632395877418,0.7555333965116768,5,cnn,20945
3C,level_3,MNAR,0.5,50.0,zero,mim,0.0221876737678091,0.0292581466131849,0.8614408653427221,5,cnn,20945
3C,level_3,MNAR,0.5,50.0,mean,mim,0.0249380885808154,0.0329168166660155,0.8246211588899788,5,cnn,20945
3C,level_3,MNAR,0.5,50.0,iterative,mim,0.0303498933804958,0.0419302067519792,0.7154257850679562,5,cnn,20945
3C,level_3,MNAR,0.55,55.00000000000001,zero,mim,0.0213798882209358,0.0290731490797132,0.8631875282606671,5,cnn,20945
3C,level_3,MNAR,0.55,55.00000000000001,mean,mim,0.0246276277505722,0.0328783600334288,0.8250307088136719,5,cnn,20945
3C,level_3,MNAR,0.55,55.00000000000001,iterative,mim,0.0316417342923439,0.0425062430601919,0.7075531274953759,5,cnn,20945
3C,level_3,MNAR,0.6000000000000001,60.00000000000001,zero,mim,0.0220666131513019,0.0318012855660691,0.836306704501943,5,cnn,20945
3C,level_3,MNAR,0.6000000000000001,60.00000000000001,mean,mim,0.0261032365195277,0.0356227449763703,0.7946019565863146,5,cnn,20945
3C,level_3,MNAR,0.6000000000000001,60.00000000000001,iterative,mim,0.0345869372375351,0.0483025732631858,0.6223564474048654,5,cnn,20945
3C,level_3,MNAR,0.65,65.0,zero,mim,0.0230782145886576,0.0348622299787455,0.8032784825635959,5,cnn,20945
3C,level_3,MNAR,0.65,65.0,mean,mim,0.0303773069060611,0.0451101417444161,0.6706255387633194,5,cnn,20945
3C,level_3,MNAR,0.65,65.0,iterative,mim,0.0348786746612702,0.0493459418171969,0.6058655258585983,5,cnn,20945
3C,level_3,MNAR,0.7000000000000001,70.0,zero,mim,0.0223311994918669,0.0310623609146615,0.8438253786488432,5,cnn,20945
3C,level_3,MNAR,0.7000000000000001,70.0,mean,mim,0.0292846394334444,0.0423484566475401,0.7097202678635088,5,cnn,20945
3C,level_3,MNAR,0.7000000000000001,70.0,iterative,mim,0.0386662745652375,0.0592042247779268,0.432655385944978,5,cnn,20945
3C,level_3,MNAR,0.75,75.0,zero,mim,0.0230454066733586,0.0336279620982174,0.8169614202873482,5,cnn,20945
